1	१
veditabbā	वेदितब्बा
vedāna	वेदान
vedānaṃ	वेदानं
vegena	वेगेन
vehapphale	वेहप्फले
vehāsaṃ	वेहासं
velante	वेलन्ते
velantena	वेलन्तेन
velāya	वेलाय
veneyyajjhāsayānulomena	वेनेय्यज्झासयानुलोमेन
vesaṃ	वेसं
vessabhū	वेस्सभू
vessantararājakāleti	वेस्सन्तरराजकालेति
vessantarasadise	वेस्सन्तरसदिसे
vessantarattabhāve	वेस्सन्तरत्तभावे
vessantarattabhāvā	वेस्सन्तरत्तभावा
vesārajjaññāṇaṃ	वेसारज्जञ्ञाणं
vevaṇṇiyaṃ	वेवण्णियं
veyyākaraṇa	वेय्याकरण
veyyākaraṇaṃ	वेय्याकरणं
veṭhāpetvā	वेठापेत्वा
vi	वि
vibha	विभ
vibhajanto	विभजन्तो
vibhajitvā	विभजित्वा
vibhattaṃ	विभत्तं
vibhattiyo	विभत्तियो
vibhatto	विभत्तो
vibhattā	विभत्ता
vibhavopi	विभवोपि
vibhaṅgappakaraṇaṃ	विभङ्गप्पकरणं
vibhaṅgā	विभङ्गा
vibhāvanā	विभावना
vibhāvaye	विभावये
vibhāvayeti	विभावयेति
vibhūsanaṭṭhānabhāvo	विभूसनट्ठानभावो
vibhūsanaṭṭhānābhāvo	विभूसनट्ठानाभावो
vicakkhaṇe	विचक्खणे
vicarantaṃ	विचरन्तं
vicaraṇaṃ	विचरणं
vicariṃsu	विचरिंसु
vicinanto	विचिनन्तो
vicinantohaṃ	विचिनन्तोहं
vicinissāmi	विचिनिस्सामि
vicinitvā	विचिनित्वा
vicintesiṃ	विचिन्तेसिं
vicināmi	विचिनामि
vicito	विचितो
vicittattharaṇavaṇṇo	विचित्तत्थरणवण्णो
viddhaṃsetvā	विद्धंसेत्वा
viddhaṃsiyanti	विद्धंसियन्ति
vidhamitvā	विधमित्वा
vidhurapaṇḍitakāle	विधुरपण्डितकाले
vidhuro	विधुरो
vidhāvati	विधावति
vigatapaccayo	विगतपच्चयो
vigatā	विगता
vighāsādo	विघासादो
vighātassa	विघातस्स
viharati	विहरति
viharatītiādinā	विहरतीतिआदिना
viharāmi	विहरामि
vihāraṃ	विहारं
vihārena	विहारेन
vihāsi	विहासि
vihāsinti	विहासिन्ति
vihāsīti	विहासीति
vijahatīti	विजहतीति
vijitaṃ	विजितं
vijitāvī	विजितावी
vijjamāne	विज्जमाने
vijjante	विज्जन्ते
vijjati	विज्जति
vijjhiyanto	विज्झियन्तो
vijjā	विज्जा
vijjābhāgino	विज्जाभागिनो
vijjāttayachaḷabhiññācatupaṭisambhidāppabhedaṃ	विज्जात्तयछळभिञ्ञाचतुपटिसम्भिदाप्पभेदं
vijjāyo	विज्जायो
vijānāma	विजानाम
vikiriyanti	विकिरियन्ति
vikkhambhanasamucchedappahānāni	विक्खम्भनसमुच्छेदप्पहानानि
vikkhambhetvā	विक्खम्भेत्वा
vikopeti	विकोपेति
viloketvā	विलोकेत्वा
vimalehi	विमलेहि
vimuccissatīti	विमुच्चिस्सतीति
vinassati	विनस्सति
vinassatu	विनस्सतु
vinayanato	विनयनतो
vinayapiṭakaṃ	विनयपिटकं
vinayapiṭake	विनयपिटके
vinayatantiṃ	विनयतन्तिं
vinayaṃ	विनयं
vinaye	विनये
vinayo	विनयो
vinayoti	विनयोति
vinayādayo	विनयादयो
vindituṃ	विन्दितुं
vineti	विनेति
vinetuṃ	विनेतुं
vinicchayaṃ	विनिच्छयं
vinivijjhitvā	विनिविज्झित्वा
vinodehi	विनोदेहि
vināyake	विनायके
vināyako	विनायको
vipajjati	विपज्जति
vipassanaṃ	विपस्सनं
vipassanā	विपस्सना
vipassanābalassa	विपस्सनाबलस्स
vipassanābalaṃ	विपस्सनाबलं
vipassī	विपस्सी
vipattiñcāpi	विपत्तिञ्चापि
vipattiṃ	विपत्तिं
vippakāraṃ	विप्पकारं
vippayogo	विप्पयोगो
vippayuttapaccayo	विप्पयुत्तपच्चयो
vippayuttaṃ	विप्पयुत्तं
vippayuttena	विप्पयुत्तेन
vipulo	विपुलो
vipulā	विपुला
vipākantaraṃ	विपाकन्तरं
vipākapaccayo	विपाकपच्चयो
vipākato	विपाकतो
virajjhissāma	विरज्झिस्साम
virajjhiya	विरज्झिय
viroca	विरोच
virocanti	विरोचन्ति
virocati	विरोचति
virocittha	विरोचित्थ
virocituṃ	विरोचितुं
virociṃsu	विरोचिंसु
visayhaseṭṭhikāle	विसय्हसेट्ठिकाले
visayo	विसयो
visayoti	विसयोति
visaṃvādeti	विसंवादेति
visaṃyuttā	विसंयुत्ता
visaṅkhataṃ	विसङ्खतं
visesabhūtā	विसेसभूता
visesanayattā	विसेसनयत्ता
visesavantataro	विसेसवन्ततरो
visesavaṇṇasaṇṭhānañca	विसेसवण्णसण्ठानञ्च
visesena	विसेसेन
vissajjanañca	विस्सज्जनञ्च
vissajjanaṃ	विस्सज्जनं
vissajjenti	विस्सज्जेन्ति
vissajjetvā	विस्सज्जेत्वा
vissakammadevaputtaṃ	विस्सकम्मदेवपुत्तं
vissakammadevaputte	विस्सकम्मदेवपुत्ते
vissakammanimmitaṃ	विस्सकम्मनिम्मितं
vissakammena	विस्सकम्मेन
visākhā	विसाखा
visākhāpuṇṇamadivase	विसाखापुण्णमदिवसे
visākhāpuṇṇamāsiyaṃ	विसाखापुण्णमासियं
vitakkavūpasamanatthaṃ	वितक्कवूपसमनत्थं
vitakkaṃ	वितक्कं
vitthārato	वित्थारतो
vitthārena	वित्थारेन
vitthārikaṃ	वित्थारिकं
vitthāritasuttesupi	वित्थारितसुत्तेसुपि
vitthāriyamānaṃ	वित्थारियमानं
vitthāriyamāno	वित्थारियमानो
vitthāriyamānā	वित्थारियमाना
vitthāro	वित्थारो
vivajjantu	विवज्जन्तु
vivajjento	विवज्जेन्तो
vivaritvā	विवरित्वा
vivaṇṇetukāmo	विवण्णेतुकामो
vivaṭamatte	विवटमत्ते
vividhanayattā	विविधनयत्ता
viya	विय
viyākaṃsu	वियाकंसु
viyāti	वियाति
viññūnaṃ	विञ्ञूनं
vo	वो
vohārabāhullato	वोहारबाहुल्लतो
vohāradesanā	वोहारदेसना
vohārakusalena	वोहारकुसलेन
vokkamasi	वोक्कमसि
vokkamati	वोक्कमति
vuccanti	वुच्चन्ति
vuccati	वुच्चति
vudakaṃ	वुदकं
vuttadhammānaṃ	वुत्तधम्मानं
vuttanayena	वुत्तनयेन
vuttatthā	वुत्तत्था
vuttattā	वुत्तत्ता
vuttavacanaṃ	वुत्तवचनं
vuttañhetaṃ	वुत्तञ्हेतं
vuttaṃ	वुत्तं
vutte	वुत्ते
vuttoyeva	वुत्तोयेव
vuttā	वुत्ता
vuḍḍhilakkhaṇapūjitaparicchinnādhikesu	वुड्ढिलक्खणपूजितपरिच्छिन्नाधिकेसु
vuḍḍhimanto	वुड्ढिमन्तो
vuḍḍhimantopi	वुड्ढिमन्तोपि
vuḍḍhiyaṃ	वुड्ढियं
vuṭṭhahantassa	वुट्ठहन्तस्स
vuṭṭhahiṃ	वुट्ठहिं
vuṭṭhito	वुट्ठितो
vuṭṭhāpiyamānassa	वुट्ठापियमानस्स
vuṭṭhāya	वुट्ठाय
vā	वा
vācanāmaggato	वाचनामग्गतो
vācanāmaggo	वाचनामग्गो
vācañca	वाचञ्च
vāceti	वाचेति
vācetuñca	वाचेतुञ्च
vācetvā	वाचेत्वा
vādayutti	वादयुत्ति
vādaṃ	वादं
vākacīrasmiñhi	वाकचीरस्मिञ्हि
vākacīrañca	वाकचीरञ्च
vākacīraṃ	वाकचीरं
vākacīre	वाकचीरे
vākacīrāni	वाकचीरानि
vākuppattiyā	वाकुप्पत्तिया
vāladhiṃ	वालधिं
vālaṃ	वालं
vāpitaṃ	वापितं
vāsipharasuhattho	वासिफरसुहत्थो
vāsiṭṭho	वासिट्ठो
vātaṃ	वातं
vātiādinā	वातिआदिना
vāto	वातो
vāyamantassāpissa	वायमन्तस्सापिस्स
vāyamanto	वायमन्तो
vāyanti	वायन्ति
vāyati	वायति
vīriyapāramitā	वीरियपारमिता
vīriyapāramitādīnampi	वीरियपारमितादीनम्पि
vīriyapāramiṃ	वीरियपारमिं
vīriyapāramīti	वीरियपारमीति
vīriyaṃ	वीरियं
vīsabhāṇavārasataṃ	वीसभाणवारसतं
vīsatibhikkhusahassāni	वीसतिभिक्खुसहस्सानि
vīsatihatthubbedhaṃ	वीसतिहत्थुब्बेधं
vīsativassasahassāni	वीसतिवस्ससहस्सानि
vītamalā	वीतमला
vītarāgā	वीतरागा
vīthito	वीथितो
vītikkamapaṭipakkhattā	वीतिक्कमपटिपक्खत्ता
vītikkamappahānaṃ	वीतिक्कमप्पहानं
vītikkame	वीतिक्कमे
vītināmesi	वीतिनामेसि
vītināmetvā	वीतिनामेत्वा
vītipatantamaṇitālavaṇṭaṃ	वीतिपतन्तमणितालवण्टं
vītipatantarajatatālavaṇṭā	वीतिपतन्तरजततालवण्टा
vītivattāni	वीतिवत्तानि
yadi	यदि
yahiṃ	यहिं
yakkhasenāpati	यक्खसेनापति
yakkhaṃ	यक्खं
yakkho	यक्खो
yakkhānaṃ	यक्खानं
yamakappakaraṇaṃ	यमकप्पकरणं
yamakapāṭihāriyaṃ	यमकपाटिहारियं
yamakapāṭihāriye	यमकपाटिहारिये
yamakaṃ	यमकं
yasavatī	यसवती
yasavā	यसवा
yasmā	यस्मा
yaso	यसो
yasodharā	यसोधरा
yassa	यस्स
yassāyaṃ	यस्सायं
yathayidaṃ	यथयिदं
yathicchitaṃ	यथिच्छितं
yathā	यथा
yathābhūtāvabodho	यथाभूतावबोधो
yathādhammasāsana	यथाधम्मसासन
yathādhammaṃ	यथाधम्मं
yathākkamaṃ	यथाक्कमं
yathākkamena	यथाक्कमेन
yathānisinnova	यथानिसिन्नोव
yathānulomasāsanaṃ	यथानुलोमसासनं
yathānulomaṃ	यथानुलोमं
yathāparādhasāsanaṃ	यथापराधसासनं
yathāparādhayathānulomayathādhammasāsanāni	यथापराधयथानुलोमयथाधम्मसासनानि
yathāparādhaṃ	यथापराधं
yathārahaṃ	यथारहं
yathāruci	यथारुचि
yathāsukhaṃ	यथासुखं
yatonidānaṃ	यतोनिदानं
yattha	यत्थ
yañca	यञ्च
yaññadatto	यञ्ञदत्तो
yaṃ	यं
yaṃkiñci	यंकिञ्चि
yaṃnūnāhaṃ	यंनूनाहं
ye	ये
yeme	येमे
yena	येन
yenena	येनेन
yesaṃ	येसं
yo	यो
yogena	योगेन
yojanamattaṃ	योजनमत्तं
