1	១
vedanāvasena	វេទនាវសេន
vedanāvaseneva	វេទនាវសេនេវ
vedañca	វេទញ្ច
vedehamuninā	វេទេហមុនិនា
veditabbaṃ	វេទិតព្ពំ
veditabbo	វេទិតព្ពោ
veditabbā	វេទិតព្ពា
vedāna	វេទាន
vedānaṃ	វេទានំ
vegena	វេគេន
vehapphale	វេហប្ផលេ
vehāsaṃ	វេហាសំ
velante	វេលន្តេ
velantena	វេលន្តេន
velāya	វេលាយ
veneyyajjhāsayānulomena	វេនេយ្យជ្ឈាសយានុលោមេន
vesaṃ	វេសំ
vessabhū	វេស្សភូ
vessantararājakāleti	វេស្សន្តររាជកាលេតិ
vessantarasadise	វេស្សន្តរសទិសេ
vessantarattabhāve	វេស្សន្តរត្តភាវេ
vessantarattabhāvā	វេស្សន្តរត្តភាវា
vesārajjaññāṇaṃ	វេសារជ្ជញ្ញាណំ
vevaṇṇiyaṃ	វេវណ្ណិយំ
veyyākaraṇa	វេយ្យាករណ
veyyākaraṇaṃ	វេយ្យាករណំ
veṭhāpetvā	វេឋាបេត្វា
vi	វិ
vibha	វិភ
vibhajanto	វិភជន្តោ
vibhajitvā	វិភជិត្វា
vibhattaṃ	វិភត្តំ
vibhattiyo	វិភត្តិយោ
vibhatto	វិភត្តោ
vibhattā	វិភត្តា
vibhavopi	វិភវោបិ
vibhaṅgappakaraṇaṃ	វិភង្គប្បករណំ
vibhaṅgā	វិភង្គា
vibhāvanā	វិភាវនា
vibhāvaye	វិភាវយេ
vibhāvayeti	វិភាវយេតិ
vibhūsanaṭṭhānabhāvo	វិភូសនដ្ឋានភាវោ
vibhūsanaṭṭhānābhāvo	វិភូសនដ្ឋានាភាវោ
vicakkhaṇe	វិចក្ខណេ
vicarantaṃ	វិចរន្តំ
vicaraṇaṃ	វិចរណំ
vicariṃsu	វិចរិំសុ
vicinanto	វិចិនន្តោ
vicinantohaṃ	វិចិនន្តោហំ
vicinissāmi	វិចិនិស្សាមិ
vicinitvā	វិចិនិត្វា
vicintesiṃ	វិចិន្តេសិំ
vicināmi	វិចិនាមិ
vicito	វិចិតោ
vicittattharaṇavaṇṇo	វិចិត្តត្ថរណវណ្ណោ
viddhaṃsetvā	វិទ្ធំសេត្វា
viddhaṃsiyanti	វិទ្ធំសិយន្តិ
vidhamitvā	វិធមិត្វា
vidhurapaṇḍitakāle	វិធុរបណ្ឌិតកាលេ
vidhuro	វិធុរោ
vidhāvati	វិធាវតិ
vigatapaccayo	វិគតបច្ចយោ
vigatā	វិគតា
vighāsādo	វិឃាសាទោ
vighātassa	វិឃាតស្ស
viharati	វិហរតិ
viharatītiādinā	វិហរតីតិអាទិនា
viharāmi	វិហរាមិ
vihāraṃ	វិហារំ
vihārena	វិហារេន
vihāsi	វិហាសិ
vihāsinti	វិហាសិន្តិ
vihāsīti	វិហាសីតិ
vijahatīti	វិជហតីតិ
vijitaṃ	វិជិតំ
vijitāvī	វិជិតាវី
vijjamāne	វិជ្ជមានេ
vijjante	វិជ្ជន្តេ
vijjati	វិជ្ជតិ
vijjhiyanto	វិជ្ឈិយន្តោ
vijjā	វិជ្ជា
vijjābhāgino	វិជ្ជាភាគិនោ
vijjāttayachaḷabhiññācatupaṭisambhidāppabhedaṃ	វិជ្ជាត្តយឆឡភិញ្ញាចតុបដិសម្ភិទាប្បភេទំ
vijjāyo	វិជ្ជាយោ
vijānāma	វិជានាម
vikiriyanti	វិកិរិយន្តិ
vikkhambhanasamucchedappahānāni	វិក្ខម្ភនសមុច្ឆេទប្បហានានិ
vikkhambhetvā	វិក្ខម្ភេត្វា
vikopeti	វិកោបេតិ
viloketvā	វិលោកេត្វា
vimalehi	វិមលេហិ
vimuccissatīti	វិមុច្ចិស្សតីតិ
vinassati	វិនស្សតិ
vinassatu	វិនស្សតុ
vinayanato	វិនយនតោ
vinayapiṭakaṃ	វិនយបិដកំ
vinayapiṭake	វិនយបិដកេ
vinayatantiṃ	វិនយតន្តិំ
vinayaṃ	វិនយំ
vinaye	វិនយេ
vinayo	វិនយោ
vinayoti	វិនយោតិ
vinayādayo	វិនយាទយោ
vindituṃ	វិន្ទិតុំ
vineti	វិនេតិ
vinetuṃ	វិនេតុំ
vinicchayaṃ	វិនិច្ឆយំ
vinivijjhitvā	វិនិវិជ្ឈិត្វា
vinodehi	វិនោទេហិ
vināyake	វិនាយកេ
vināyako	វិនាយកោ
vipajjati	វិបជ្ជតិ
vipassanaṃ	វិបស្សនំ
vipassanā	វិបស្សនា
vipassanābalassa	វិបស្សនាពលស្ស
vipassanābalaṃ	វិបស្សនាពលំ
vipassī	វិបស្សី
vipattiñcāpi	វិបត្តិញ្ចាបិ
vipattiṃ	វិបត្តិំ
vippakāraṃ	វិប្បការំ
vippayogo	វិប្បយោគោ
vippayuttapaccayo	វិប្បយុត្តបច្ចយោ
vippayuttaṃ	វិប្បយុត្តំ
vippayuttena	វិប្បយុត្តេន
vipulo	វិបុលោ
vipulā	វិបុលា
vipākantaraṃ	វិបាកន្តរំ
vipākapaccayo	វិបាកបច្ចយោ
vipākato	វិបាកតោ
virajjhissāma	វិរជ្ឈិស្សាម
virajjhiya	វិរជ្ឈិយ
viroca	វិរោច
virocanti	វិរោចន្តិ
virocati	វិរោចតិ
virocittha	វិរោចិត្ថ
virocituṃ	វិរោចិតុំ
virociṃsu	វិរោចិំសុ
visayhaseṭṭhikāle	វិសយ្ហសេដ្ឋិកាលេ
visayo	វិសយោ
visayoti	វិសយោតិ
visaṃvādeti	វិសំវាទេតិ
visaṃyuttā	វិសំយុត្តា
visaṅkhataṃ	វិសង្ខតំ
visesabhūtā	វិសេសភូតា
visesanayattā	វិសេសនយត្តា
visesavantataro	វិសេសវន្តតរោ
visesavaṇṇasaṇṭhānañca	វិសេសវណ្ណសណ្ឋានញ្ច
visesena	វិសេសេន
vissajjanañca	វិស្សជ្ជនញ្ច
vissajjanaṃ	វិស្សជ្ជនំ
vissajjenti	វិស្សជ្ជេន្តិ
vissajjetvā	វិស្សជ្ជេត្វា
vissakammadevaputtaṃ	វិស្សកម្មទេវបុត្តំ
vissakammadevaputte	វិស្សកម្មទេវបុត្តេ
vissakammanimmitaṃ	វិស្សកម្មនិម្មិតំ
vissakammena	វិស្សកម្មេន
visākhā	វិសាខា
visākhāpuṇṇamadivase	វិសាខាបុណ្ណមទិវសេ
visākhāpuṇṇamāsiyaṃ	វិសាខាបុណ្ណមាសិយំ
vitakkavūpasamanatthaṃ	វិតក្កវូបសមនត្ថំ
vitakkaṃ	វិតក្កំ
vitthārato	វិត្ថារតោ
vitthārena	វិត្ថារេន
vitthārikaṃ	វិត្ថារិកំ
vitthāritasuttesupi	វិត្ថារិតសុត្តេសុបិ
vitthāriyamānaṃ	វិត្ថារិយមានំ
vitthāriyamāno	វិត្ថារិយមានោ
vitthāriyamānā	វិត្ថារិយមានា
vitthāro	វិត្ថារោ
vivajjantu	វិវជ្ជន្តុ
vivajjento	វិវជ្ជេន្តោ
vivaritvā	វិវរិត្វា
vivaṇṇetukāmo	វិវណ្ណេតុកាមោ
vivaṭamatte	វិវដមត្តេ
vividhanayattā	វិវិធនយត្តា
viya	វិយ
viyākaṃsu	វិយាកំសុ
viyāti	វិយាតិ
viññūnaṃ	វិញ្ញូនំ
vo	វោ
vohārabāhullato	វោហារពាហុល្លតោ
vohāradesanā	វោហារទេសនា
vohārakusalena	វោហារកុសលេន
vokkamasi	វោក្កមសិ
vokkamati	វោក្កមតិ
vuccanti	វុច្ចន្តិ
vuccati	វុច្ចតិ
vudakaṃ	វុទកំ
vuttadhammānaṃ	វុត្តធម្មានំ
vuttanayena	វុត្តនយេន
vuttatthā	វុត្តត្ថា
vuttattā	វុត្តត្តា
vuttavacanaṃ	វុត្តវចនំ
vuttañhetaṃ	វុត្តញ្ហេតំ
vuttaṃ	វុត្តំ
vutte	វុត្តេ
vuttoyeva	វុត្តោយេវ
vuttā	វុត្តា
vuḍḍhilakkhaṇapūjitaparicchinnādhikesu	វុឌ្ឍិលក្ខណបូជិតបរិច្ឆិន្នាធិកេសុ
vuḍḍhimanto	វុឌ្ឍិមន្តោ
vuḍḍhimantopi	វុឌ្ឍិមន្តោបិ
vuḍḍhiyaṃ	វុឌ្ឍិយំ
vuṭṭhahantassa	វុដ្ឋហន្តស្ស
vuṭṭhahiṃ	វុដ្ឋហិំ
vuṭṭhito	វុដ្ឋិតោ
vuṭṭhāpiyamānassa	វុដ្ឋាបិយមានស្ស
vuṭṭhāya	វុដ្ឋាយ
vā	វា
vācanāmaggato	វាចនាមគ្គតោ
vācanāmaggo	វាចនាមគ្គោ
vācañca	វាចញ្ច
vāceti	វាចេតិ
vācetuñca	វាចេតុញ្ច
vācetvā	វាចេត្វា
vādayutti	វាទយុត្តិ
vādaṃ	វាទំ
vākacīrasmiñhi	វាកចីរស្មិញ្ហិ
vākacīrañca	វាកចីរញ្ច
vākacīraṃ	វាកចីរំ
vākacīre	វាកចីរេ
vākacīrāni	វាកចីរានិ
vākuppattiyā	វាកុប្បត្តិយា
vāladhiṃ	វាលធិំ
vālaṃ	វាលំ
vāpitaṃ	វាបិតំ
vāsipharasuhattho	វាសិផរសុហត្ថោ
vāsiṭṭho	វាសិដ្ឋោ
vātaṃ	វាតំ
vātiādinā	វាតិអាទិនា
vāto	វាតោ
vāyamantassāpissa	វាយមន្តស្សាបិស្ស
vāyamanto	វាយមន្តោ
vāyanti	វាយន្តិ
vāyati	វាយតិ
vīriyapāramitā	វីរិយបារមិតា
vīriyapāramitādīnampi	វីរិយបារមិតាទីនម្បិ
vīriyapāramiṃ	វីរិយបារមិំ
vīriyapāramīti	វីរិយបារមីតិ
vīriyaṃ	វីរិយំ
vīsabhāṇavārasataṃ	វីសភាណវារសតំ
vīsatibhikkhusahassāni	វីសតិភិក្ខុសហស្សានិ
vīsatihatthubbedhaṃ	វីសតិហត្ថុព្ពេធំ
vīsativassasahassāni	វីសតិវស្សសហស្សានិ
vītamalā	វីតមលា
vītarāgā	វីតរាគា
vīthito	វីថិតោ
vītikkamapaṭipakkhattā	វីតិក្កមបដិបក្ខត្តា
vītikkamappahānaṃ	វីតិក្កមប្បហានំ
vītikkame	វីតិក្កមេ
vītināmesi	វីតិនាមេសិ
vītināmetvā	វីតិនាមេត្វា
vītipatantamaṇitālavaṇṭaṃ	វីតិបតន្តមណិតាលវណ្ដំ
vītipatantarajatatālavaṇṭā	វីតិបតន្តរជតតាលវណ្ដា
vītivattāni	វីតិវត្តានិ
yadi	យទិ
yahiṃ	យហិំ
yakkhasenāpati	យក្ខសេនាបតិ
yakkhaṃ	យក្ខំ
yakkho	យក្ខោ
yakkhānaṃ	យក្ខានំ
yamakappakaraṇaṃ	យមកប្បករណំ
yamakapāṭihāriyaṃ	យមកបាដិហារិយំ
yamakapāṭihāriye	យមកបាដិហារិយេ
yamakaṃ	យមកំ
yasavatī	យសវតី
yasavā	យសវា
yasmā	យស្មា
yaso	យសោ
yasodharā	យសោធរា
yassa	យស្ស
yassāyaṃ	យស្សាយំ
yathayidaṃ	យថយិទំ
yathicchitaṃ	យថិច្ឆិតំ
yathā	យថា
yathābhūtāvabodho	យថាភូតាវពោធោ
yathādhammasāsana	យថាធម្មសាសន
yathādhammaṃ	យថាធម្មំ
yathākkamaṃ	យថាក្កមំ
yathākkamena	យថាក្កមេន
yathānisinnova	យថានិសិន្នោវ
yathānulomasāsanaṃ	យថានុលោមសាសនំ
yathānulomaṃ	យថានុលោមំ
yathāparādhasāsanaṃ	យថាបរាធសាសនំ
yathāparādhayathānulomayathādhammasāsanāni	យថាបរាធយថានុលោមយថាធម្មសាសនានិ
yathāparādhaṃ	យថាបរាធំ
yathārahaṃ	យថារហំ
yathāruci	យថារុចិ
yathāsukhaṃ	យថាសុខំ
yatonidānaṃ	យតោនិទានំ
yattha	យត្ថ
yañca	យញ្ច
yaññadatto	យញ្ញទត្តោ
yaṃ	យំ
yaṃkiñci	យំកិញ្ចិ
yaṃnūnāhaṃ	យំនូនាហំ
ye	យេ
yeme	យេមេ
yena	យេន
yenena	យេនេន
yesaṃ	យេសំ
yo	យោ
yogena	យោគេន
yojanamattaṃ	យោជនមត្តំ
yojanappamāṇaṃ	យោជនប្បមាណំ
yojanattayaṃ	យោជនត្តយំ
yojane	យោជនេ
yojanāni	យោជនានិ
yojetvā	យោជេត្វា
yugandhare	យុគន្ធរេ
yuttaṃ	យុត្តំ
yā	យា
yācake	យាចកេ
yācanti	យាចន្តិ
yāci	យាចិ
yācito	យាចិតោ
yāgubhattavatthādīni	យាគុភត្តវត្ថាទីនិ
yāme	យាមេ
yānake	យានកេ
yāni	យានិ
yāpanaṃ	យាបនំ
yāpesīti	យាបេសីតិ
yāsaṃ	យាសំ
yāva	យាវ
yāvajjatanakālā	យាវជ្ជតនកាលា
yāvatā	យាវតា
yāvatāyukaṃ	យាវតាយុកំ
Ñeyyadhammesu	ញេយ្យធម្មេសុ
Ñāṇavibhaṅgo	ញាណវិភង្គោ
ñatvā	ញត្វា
ñeyyā	ញេយ្យា
ñāpetabbo	ញាបេតព្ពោ
ñātisamāgame	ញាតិសមាគមេ
ñātisaṅghaparivuto	ញាតិសង្ឃបរិវុតោ
ñāṇabhūto	ញាណភូតោ
ñāṇanti	ញាណន្តិ
ñāṇassa	ញាណស្ស
ñāṇasāgaro	ញាណសាគរោ
ñāṇasāgaroti	ញាណសាគរោតិ
ñāṇavatthūtiādinā	ញាណវត្ថូតិអាទិនា
ñāṇavibhaṅgo	ញាណវិភង្គោ
ñāṇaṃ	ញាណំ
ñāṇena	ញាណេន
ñāṇuttarānaṃ	ញាណុត្តរានំ
Ābhatā	អាភតា
Ābhidhammikabhikkhūnampi	អាភិធម្មិកភិក្ខូនម្បិ
Ābhidhammikabhikkhūyeva	អាភិធម្មិកភិក្ខូយេវ
Ābhidhammikā	អាភិធម្មិកា
Āgacchanto	អាគច្ឆន្តោ
Āha	អាហ
Āhāramūlakassa	អាហារមូលកស្ស
Ājānāhi	អាជានាហិ
Ākāsaṭṭhā	អាកាសដ្ឋា
Āmantā	អាមន្តា
Āmoditā	អាមោទិតា
Ānandatthero	អានន្ទត្ថេរោ
Ānandattherādīhi	អានន្ទត្ថេរាទីហិ
Ānando	អានន្ទោ
Ānubhāvena	អានុភាវេន
Āropayitvā	អារោបយិត្វា
Ātāpino	អាតាបិនោ
Āyuppamāṇaṃ	អាយុប្បមាណំ
ābharaṇesu	អាភរណេសុ
ābhatassa	អាភតស្ស
ābhato	អាភតោ
ābhidhammikabhikkhūnaṃ	អាភិធម្មិកភិក្ខូនំ
ābhidhammikattherānaṃ	អាភិធម្មិកត្ថេរានំ
ābhidhammiko	អាភិធម្មិកោ
ābhidhammikā	អាភិធម្មិកា
ābhujati	អាភុជតិ
ābhujiṃ	អាភុជិំ
ābhāya	អាភាយ
ācariyaparamparāya	អាចរិយបរម្បរាយ
ācariyaṃ	អាចរិយំ
ācariyānaṃ	អាចរិយានំ
ācikkhati	អាចិក្ខតិ
ācikkhitvā	អាចិក្ខិត្វា
ācāraguṇasampanno	អាចារគុណសម្បន្នោ
ādayo	អាទយោ
ādhārakāni	អាធារកានិ
ādiccova	អាទិច្ចោវ
ādito	អាទិតោ
ādiyinti	អាទិយិន្តិ
ādiṃ	អាទិំ
ādāya	អាទាយ
ādīnavaṃ	អាទីនវំ
ādīnave	អាទីនវេ
ādīnavo	អាទីនវោ
ādīnavā	អាទីនវា
āgacchantaṃ	អាគច្ឆន្តំ
āgacchatūti	អាគច្ឆតូតិ
